SZAVAZOKOR,MEGYEKOD,MEGYE,TELEPULES_SORSZAM,TELEPULES,URL
05_207_001,05,Borsod-Abaúj-Zemplén,207,Múcsony,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/207/szavazohelyisegek/207?tab=szavazokor-adatai
05_207_002,05,Borsod-Abaúj-Zemplén,207,3744 Múcsony,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/207/szavazohelyisegek/207?tab=szavazokor-adatai
05_207_003,05,Borsod-Abaúj-Zemplén,207,Múcsony,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/207/szavazohelyisegek/207?tab=szavazokor-adatai
05_208_001,05,Borsod-Abaúj-Zemplén,208,Nagybarca,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/208/szavazohelyisegek/208?tab=szavazokor-adatai
05_209_001,05,Borsod-Abaúj-Zemplén,209,3598 Nagycsécs,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/209/szavazohelyisegek/209?tab=szavazokor-adatai
05_210_001,05,Borsod-Abaúj-Zemplén,210,Nagyhuta,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/210/szavazohelyisegek/210?tab=szavazokor-adatai
05_211_001,05,Borsod-Abaúj-Zemplén,211,Nagykinizs,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/211/szavazohelyisegek/211?tab=szavazokor-adatai
05_212_001,05,Borsod-Abaúj-Zemplén,212,Nagyrozvágy,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/212/szavazohelyisegek/212?tab=szavazokor-adatai
05_213_001,05,Borsod-Abaúj-Zemplén,213,Nekézseny,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/213/szavazohelyisegek/213?tab=szavazokor-adatai
05_214_001,05,Borsod-Abaúj-Zemplén,214,Nemesbikk,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/214/szavazohelyisegek/214?tab=szavazokor-adatai
05_215_001,05,Borsod-Abaúj-Zemplén,215,3463 Négyes,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/215/szavazohelyisegek/215?tab=szavazokor-adatai
05_216_001,05,Borsod-Abaúj-Zemplén,216,Novajidrány,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/216/szavazohelyisegek/216?tab=szavazokor-adatai
05_217_001,05,Borsod-Abaúj-Zemplén,217,3433 Nyékládháza,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/217/szavazohelyisegek/217?tab=szavazokor-adatai
05_217_002,05,Borsod-Abaúj-Zemplén,217,Nyékládháza,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/217/szavazohelyisegek/217?tab=szavazokor-adatai
05_217_003,05,Borsod-Abaúj-Zemplén,217,Nyékládháza,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/217/szavazohelyisegek/217?tab=szavazokor-adatai
05_217_004,05,Borsod-Abaúj-Zemplén,217,Nyékládháza,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/217/szavazohelyisegek/217?tab=szavazokor-adatai
05_217_005,05,Borsod-Abaúj-Zemplén,217,Nyékládháza,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/217/szavazohelyisegek/217?tab=szavazokor-adatai
05_218_001,05,Borsod-Abaúj-Zemplén,218,3809 Nyésta,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/218/szavazohelyisegek/218?tab=szavazokor-adatai
05_219_001,05,Borsod-Abaúj-Zemplén,219,3998 Nyíri,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/219/szavazohelyisegek/219?tab=szavazokor-adatai
05_220_001,05,Borsod-Abaúj-Zemplén,220,Nyomár,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/220/szavazohelyisegek/220?tab=szavazokor-adatai
05_221_001,05,Borsod-Abaúj-Zemplén,221,3933 Olaszliszka,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/221/szavazohelyisegek/221?tab=szavazokor-adatai
05_222_001,05,Borsod-Abaúj-Zemplén,222,3562 Onga,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/222/szavazohelyisegek/222?tab=szavazokor-adatai
05_222_002,05,Borsod-Abaúj-Zemplén,222,3562 Onga,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/222/szavazohelyisegek/222?tab=szavazokor-adatai
05_222_003,05,Borsod-Abaúj-Zemplén,222,3562 Onga,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/222/szavazohelyisegek/222?tab=szavazokor-adatai
05_222_004,05,Borsod-Abaúj-Zemplén,222,3562 Onga,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/222/szavazohelyisegek/222?tab=szavazokor-adatai
05_222_005,05,Borsod-Abaúj-Zemplén,222,3562 Onga,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/222/szavazohelyisegek/222?tab=szavazokor-adatai
05_222_006,05,Borsod-Abaúj-Zemplén,222,3562 Onga,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/222/szavazohelyisegek/222?tab=szavazokor-adatai
05_223_001,05,Borsod-Abaúj-Zemplén,223,3743 Ormosbánya,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/223/szavazohelyisegek/223?tab=szavazokor-adatai
05_223_002,05,Borsod-Abaúj-Zemplén,223,3743 Ormosbánya,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/223/szavazohelyisegek/223?tab=szavazokor-adatai
05_224_001,05,Borsod-Abaúj-Zemplén,224,Oszlár,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/224/szavazohelyisegek/224?tab=szavazokor-adatai
05_225_001,05,Borsod-Abaúj-Zemplén,225,3551 Ónod,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/225/szavazohelyisegek/225?tab=szavazokor-adatai
05_225_002,05,Borsod-Abaúj-Zemplén,225,3551 Ónod,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/225/szavazohelyisegek/225?tab=szavazokor-adatai
05_226_001,05,Borsod-Abaúj-Zemplén,226,Ózd,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/226/szavazohelyisegek/226?tab=szavazokor-adatai
05_226_002,05,Borsod-Abaúj-Zemplén,226,Ózd,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/226/szavazohelyisegek/226?tab=szavazokor-adatai
05_226_003,05,Borsod-Abaúj-Zemplén,226,Ózd,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/226/szavazohelyisegek/226?tab=szavazokor-adatai
05_226_004,05,Borsod-Abaúj-Zemplén,226,Ózd,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/226/szavazohelyisegek/226?tab=szavazokor-adatai
05_226_005,05,Borsod-Abaúj-Zemplén,226,Ózd,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/226/szavazohelyisegek/226?tab=szavazokor-adatai
05_226_006,05,Borsod-Abaúj-Zemplén,226,Ózd,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/226/szavazohelyisegek/226?tab=szavazokor-adatai
05_226_007,05,Borsod-Abaúj-Zemplén,226,Ózd,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/226/szavazohelyisegek/226?tab=szavazokor-adatai
05_226_008,05,Borsod-Abaúj-Zemplén,226,Ózd,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/226/szavazohelyisegek/226?tab=szavazokor-adatai
05_226_009,05,Borsod-Abaúj-Zemplén,226,Ózd,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/226/szavazohelyisegek/226?tab=szavazokor-adatai
05_226_010,05,Borsod-Abaúj-Zemplén,226,Ózd,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/226/szavazohelyisegek/226?tab=szavazokor-adatai
05_226_011,05,Borsod-Abaúj-Zemplén,226,Ózd,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/226/szavazohelyisegek/226?tab=szavazokor-adatai
05_226_012,05,Borsod-Abaúj-Zemplén,226,Ózd,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/226/szavazohelyisegek/226?tab=szavazokor-adatai
05_226_013,05,Borsod-Abaúj-Zemplén,226,Ózd,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/226/szavazohelyisegek/226?tab=szavazokor-adatai
05_226_014,05,Borsod-Abaúj-Zemplén,226,Ózd,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/226/szavazohelyisegek/226?tab=szavazokor-adatai
05_226_015,05,Borsod-Abaúj-Zemplén,226,Ózd,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/226/szavazohelyisegek/226?tab=szavazokor-adatai
05_226_016,05,Borsod-Abaúj-Zemplén,226,Ózd,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/226/szavazohelyisegek/226?tab=szavazokor-adatai
05_226_017,05,Borsod-Abaúj-Zemplén,226,Ózd,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/226/szavazohelyisegek/226?tab=szavazokor-adatai
05_226_018,05,Borsod-Abaúj-Zemplén,226,Ózd,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/226/szavazohelyisegek/226?tab=szavazokor-adatai
05_226_019,05,Borsod-Abaúj-Zemplén,226,Ózd,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/226/szavazohelyisegek/226?tab=szavazokor-adatai
05_226_020,05,Borsod-Abaúj-Zemplén,226,Ózd,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/226/szavazohelyisegek/226?tab=szavazokor-adatai
05_226_021,05,Borsod-Abaúj-Zemplén,226,Ózd,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/226/szavazohelyisegek/226?tab=szavazokor-adatai
05_226_022,05,Borsod-Abaúj-Zemplén,226,Ózd,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/226/szavazohelyisegek/226?tab=szavazokor-adatai
05_226_023,05,Borsod-Abaúj-Zemplén,226,Ózd,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/226/szavazohelyisegek/226?tab=szavazokor-adatai
05_226_024,05,Borsod-Abaúj-Zemplén,226,Ózd,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/226/szavazohelyisegek/226?tab=szavazokor-adatai
05_226_025,05,Borsod-Abaúj-Zemplén,226,Ózd,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/226/szavazohelyisegek/226?tab=szavazokor-adatai
05_226_026,05,Borsod-Abaúj-Zemplén,226,Ózd,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/226/szavazohelyisegek/226?tab=szavazokor-adatai
05_226_027,05,Borsod-Abaúj-Zemplén,226,Ózd,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/226/szavazohelyisegek/226?tab=szavazokor-adatai
05_226_028,05,Borsod-Abaúj-Zemplén,226,Ózd,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/226/szavazohelyisegek/226?tab=szavazokor-adatai
05_226_029,05,Borsod-Abaúj-Zemplén,226,Ózd,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/226/szavazohelyisegek/226?tab=szavazokor-adatai
05_226_030,05,Borsod-Abaúj-Zemplén,226,Ózd,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/226/szavazohelyisegek/226?tab=szavazokor-adatai
05_226_031,05,Borsod-Abaúj-Zemplén,226,Ózd,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/226/szavazohelyisegek/226?tab=szavazokor-adatai
05_226_032,05,Borsod-Abaúj-Zemplén,226,Ózd,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/226/szavazohelyisegek/226?tab=szavazokor-adatai
05_226_033,05,Borsod-Abaúj-Zemplén,226,Ózd,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/226/szavazohelyisegek/226?tab=szavazokor-adatai
05_226_034,05,Borsod-Abaúj-Zemplén,226,Ózd,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/226/szavazohelyisegek/226?tab=szavazokor-adatai
05_226_035,05,Borsod-Abaúj-Zemplén,226,Ózd,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/226/szavazohelyisegek/226?tab=szavazokor-adatai
05_226_036,05,Borsod-Abaúj-Zemplén,226,Ózd,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/226/szavazohelyisegek/226?tab=szavazokor-adatai
05_226_037,05,Borsod-Abaúj-Zemplén,226,Ózd,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/226/szavazohelyisegek/226?tab=szavazokor-adatai
05_227_001,05,Borsod-Abaúj-Zemplén,227,3821 Pamlény,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/227/szavazohelyisegek/227?tab=szavazokor-adatai
05_228_001,05,Borsod-Abaúj-Zemplén,228,3777 Parasznya,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/228/szavazohelyisegek/228?tab=szavazokor-adatai
05_229_001,05,Borsod-Abaúj-Zemplén,229,Pácin,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/229/szavazohelyisegek/229?tab=szavazokor-adatai
05_230_001,05,Borsod-Abaúj-Zemplén,230,3994 Pálháza,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/230/szavazohelyisegek/230?tab=szavazokor-adatai
05_231_001,05,Borsod-Abaúj-Zemplén,231,Pányok,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/231/szavazohelyisegek/231?tab=szavazokor-adatai
05_232_001,05,Borsod-Abaúj-Zemplén,232,Pere,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/232/szavazohelyisegek/232?tab=szavazokor-adatai
05_233_001,05,Borsod-Abaúj-Zemplén,233,Perecse,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/233/szavazohelyisegek/233?tab=szavazokor-adatai
05_234_001,05,Borsod-Abaúj-Zemplén,234,Perkupa,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/234/szavazohelyisegek/234?tab=szavazokor-adatai
05_235_001,05,Borsod-Abaúj-Zemplén,235,Prügy,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/235/szavazohelyisegek/235?tab=szavazokor-adatai
05_235_002,05,Borsod-Abaúj-Zemplén,235,Prügy,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/235/szavazohelyisegek/235?tab=szavazokor-adatai
05_236_001,05,Borsod-Abaúj-Zemplén,236,Pusztafalu,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/236/szavazohelyisegek/236?tab=szavazokor-adatai
05_237_001,05,Borsod-Abaúj-Zemplén,237,3874 Pusztaradvány,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/237/szavazohelyisegek/237?tab=szavazokor-adatai
05_238_001,05,Borsod-Abaúj-Zemplén,238,Putnok,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/238/szavazohelyisegek/238?tab=szavazokor-adatai
05_238_002,05,Borsod-Abaúj-Zemplén,238,Putnok,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/238/szavazohelyisegek/238?tab=szavazokor-adatai
05_238_003,05,Borsod-Abaúj-Zemplén,238,Putnok,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/238/szavazohelyisegek/238?tab=szavazokor-adatai
05_238_004,05,Borsod-Abaúj-Zemplén,238,3630 Putnok,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/238/szavazohelyisegek/238?tab=szavazokor-adatai
05_238_005,05,Borsod-Abaúj-Zemplén,238,3630 Putnok,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/238/szavazohelyisegek/238?tab=szavazokor-adatai
05_238_006,05,Borsod-Abaúj-Zemplén,238,3630 Putnok,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/238/szavazohelyisegek/238?tab=szavazokor-adatai
05_238_007,05,Borsod-Abaúj-Zemplén,238,Putnok,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/238/szavazohelyisegek/238?tab=szavazokor-adatai
05_238_008,05,Borsod-Abaúj-Zemplén,238,Putnok,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/238/szavazohelyisegek/238?tab=szavazokor-adatai
05_239_001,05,Borsod-Abaúj-Zemplén,239,3776 Radostyán,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/239/szavazohelyisegek/239?tab=szavazokor-adatai
05_240_001,05,Borsod-Abaúj-Zemplén,240,Ragály,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/240/szavazohelyisegek/240?tab=szavazokor-adatai
05_241_001,05,Borsod-Abaúj-Zemplén,241,Rakaca,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/241/szavazohelyisegek/241?tab=szavazokor-adatai
05_242_001,05,Borsod-Abaúj-Zemplén,242,Rakacaszend,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/242/szavazohelyisegek/242?tab=szavazokor-adatai
05_243_001,05,Borsod-Abaúj-Zemplén,243,Rásonysápberencs,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/243/szavazohelyisegek/243?tab=szavazokor-adatai
05_244_001,05,Borsod-Abaúj-Zemplén,244,Rátka,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/244/szavazohelyisegek/244?tab=szavazokor-adatai
05_245_001,05,Borsod-Abaúj-Zemplén,245,Regéc,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/245/szavazohelyisegek/245?tab=szavazokor-adatai
05_246_001,05,Borsod-Abaúj-Zemplén,246,Répáshuta,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/246/szavazohelyisegek/246?tab=szavazokor-adatai
05_247_001,05,Borsod-Abaúj-Zemplén,247,Révleányvár,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/247/szavazohelyisegek/247?tab=szavazokor-adatai
05_248_001,05,Borsod-Abaúj-Zemplén,248,3974 Ricse,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/248/szavazohelyisegek/248?tab=szavazokor-adatai
05_248_002,05,Borsod-Abaúj-Zemplén,248,3974 Ricse,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/248/szavazohelyisegek/248?tab=szavazokor-adatai
05_249_001,05,Borsod-Abaúj-Zemplén,249,3733 Rudabánya,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/249/szavazohelyisegek/249?tab=szavazokor-adatai
05_249_002,05,Borsod-Abaúj-Zemplén,249,Rudabánya,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/249/szavazohelyisegek/249?tab=szavazokor-adatai
05_249_003,05,Borsod-Abaúj-Zemplén,249,Rudabánya,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/249/szavazohelyisegek/249?tab=szavazokor-adatai
05_250_001,05,Borsod-Abaúj-Zemplén,250,Rudolftelep,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/250/szavazohelyisegek/250?tab=szavazokor-adatai
05_251_001,05,Borsod-Abaúj-Zemplén,251,Sajóbábony,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/251/szavazohelyisegek/251?tab=szavazokor-adatai
05_251_002,05,Borsod-Abaúj-Zemplén,251,Sajóbábony,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/251/szavazohelyisegek/251?tab=szavazokor-adatai
05_251_003,05,Borsod-Abaúj-Zemplén,251,Sajóbábony,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/251/szavazohelyisegek/251?tab=szavazokor-adatai
05_252_001,05,Borsod-Abaúj-Zemplén,252,3793 Sajóecseg,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/252/szavazohelyisegek/252?tab=szavazokor-adatai
05_253_001,05,Borsod-Abaúj-Zemplén,253,Sajógalgóc,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/253/szavazohelyisegek/253?tab=szavazokor-adatai
05_254_001,05,Borsod-Abaúj-Zemplén,254,Sajóhídvég,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/254/szavazohelyisegek/254?tab=szavazokor-adatai
05_255_001,05,Borsod-Abaúj-Zemplén,255,Sajóivánka,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/255/szavazohelyisegek/255?tab=szavazokor-adatai
05_256_001,05,Borsod-Abaúj-Zemplén,256,3720 Sajókaza,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/256/szavazohelyisegek/256?tab=szavazokor-adatai
05_256_002,05,Borsod-Abaúj-Zemplén,256,3720 Sajókaza,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/256/szavazohelyisegek/256?tab=szavazokor-adatai
05_256_003,05,Borsod-Abaúj-Zemplén,256,3720 Sajókaza,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/256/szavazohelyisegek/256?tab=szavazokor-adatai
05_257_001,05,Borsod-Abaúj-Zemplén,257,3773 Sajókápolna,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/257/szavazohelyisegek/257?tab=szavazokor-adatai
05_258_001,05,Borsod-Abaúj-Zemplén,258,3791 Sajókeresztúr,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/258/szavazohelyisegek/258?tab=szavazokor-adatai
05_259_001,05,Borsod-Abaúj-Zemplén,259,3572 Sajólád,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/259/szavazohelyisegek/259?tab=szavazokor-adatai
05_259_002,05,Borsod-Abaúj-Zemplén,259,3572 Sajólád,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/259/szavazohelyisegek/259?tab=szavazokor-adatai
05_260_001,05,Borsod-Abaúj-Zemplén,260,3773 Sajólászlófalva,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/260/szavazohelyisegek/260?tab=szavazokor-adatai
05_261_001,05,Borsod-Abaúj-Zemplén,261,Sajómercse,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/261/szavazohelyisegek/261?tab=szavazokor-adatai
05_262_001,05,Borsod-Abaúj-Zemplén,262,Sajónémeti,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/262/szavazohelyisegek/262?tab=szavazokor-adatai
05_263_001,05,Borsod-Abaúj-Zemplén,263,3586 Sajóörös,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/263/szavazohelyisegek/263?tab=szavazokor-adatai
05_264_001,05,Borsod-Abaúj-Zemplén,264,Sajópálfala,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/264/szavazohelyisegek/264?tab=szavazokor-adatai
05_265_001,05,Borsod-Abaúj-Zemplén,265,3573 Sajópetri,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/265/szavazohelyisegek/265?tab=szavazokor-adatai
05_266_001,05,Borsod-Abaúj-Zemplén,266,Sajópüspöki,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/266/szavazohelyisegek/266?tab=szavazokor-adatai
05_267_001,05,Borsod-Abaúj-Zemplén,267,3712 Sajósenye,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/267/szavazohelyisegek/267?tab=szavazokor-adatai
05_268_001,05,Borsod-Abaúj-Zemplén,268,Sajószentpéter,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/268/szavazohelyisegek/268?tab=szavazokor-adatai
05_268_002,05,Borsod-Abaúj-Zemplén,268,Sajószentpéter,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/268/szavazohelyisegek/268?tab=szavazokor-adatai
05_268_003,05,Borsod-Abaúj-Zemplén,268,Sajószentpéter,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/268/szavazohelyisegek/268?tab=szavazokor-adatai
05_268_004,05,Borsod-Abaúj-Zemplén,268,Sajószentpéter,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/268/szavazohelyisegek/268?tab=szavazokor-adatai
05_268_005,05,Borsod-Abaúj-Zemplén,268,Sajószentpéter,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/268/szavazohelyisegek/268?tab=szavazokor-adatai
05_268_006,05,Borsod-Abaúj-Zemplén,268,Sajószentpéter,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/268/szavazohelyisegek/268?tab=szavazokor-adatai
05_268_007,05,Borsod-Abaúj-Zemplén,268,Sajószentpéter,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/268/szavazohelyisegek/268?tab=szavazokor-adatai
05_268_008,05,Borsod-Abaúj-Zemplén,268,Sajószentpéter,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/268/szavazohelyisegek/268?tab=szavazokor-adatai
05_268_009,05,Borsod-Abaúj-Zemplén,268,Sajószentpéter,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/268/szavazohelyisegek/268?tab=szavazokor-adatai
05_268_010,05,Borsod-Abaúj-Zemplén,268,Sajószentpéter,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/268/szavazohelyisegek/268?tab=szavazokor-adatai
05_269_001,05,Borsod-Abaúj-Zemplén,269,3599 Sajószöged,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/269/szavazohelyisegek/269?tab=szavazokor-adatai
05_269_002,05,Borsod-Abaúj-Zemplén,269,Sajószöged,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/269/szavazohelyisegek/269?tab=szavazokor-adatai
05_270_001,05,Borsod-Abaúj-Zemplén,270,Sajóvámos,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/270/szavazohelyisegek/270?tab=szavazokor-adatai
05_270_002,05,Borsod-Abaúj-Zemplén,270,Sajóvámos,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/05/05/270/szavazohelyisegek/270?tab=szavazokor-adatai
